year,session,code,subject,papers,max_mark,9,8,7,6,5,4,3,2,1,u
2019,Jun,1HI0,History,11 2P 32,168,142,129,116,102,88,74,53,33,13,0
2019,Jun,1HI0,History,11 2P 33,168,140,127,114,100,86,73,52,32,12,0
2019,Jun,1HI0,History,11 2Q 30,168,143,130,117,102,88,74,53,33,13,0
2019,Jun,1HI0,History,11 2Q 31,168,141,128,116,101,87,73,52,32,12,0
2019,Jun,1HI0,History,11 2Q 32,168,143,130,117,102,87,73,53,33,13,0
2019,Jun,1HI0,History,11 2Q 33,168,141,128,115,100,86,72,52,32,12,0
2019,Jun,1HI0,History,11 2R 30,168,143,130,117,103,89,75,54,34,14,0
2019,Jun,1HI0,History,11 2R 31,168,142,129,116,102,88,74,53,33,13,0
2019,Jun,1HI0,History,11 2R 33,168,141,128,115,101,87,73,53,33,13,0
2019,Jun,1HI0,History,11 2T 31,168,140,127,114,100,87,74,53,33,13,0
2019,Jun,1HI0,History,11 2T 33,168,139,126,113,99,86,73,53,33,13,0
2019,Jun,1HI0,History,11 2U 30,168,141,128,115,102,89,76,55,34,14,0
2019,Jun,1HI0,History,11 2U 31,168,140,127,114,101,88,75,54,33,13,0
2019,Jun,1HI0,History,11 2V 31,168,140,127,114,100,87,74,53,33,13,0
2019,Jun,1HI0,History,11 2W 31,168,140,127,114,100,87,74,53,33,13,0
2019,Jun,1HI0,History,11 2W 32,168,141,128,115,101,87,74,54,34,14,0
2019,Jun,1HI0,History,11 2W 33,168,139,126,113,99,86,73,53,33,13,0
2019,Jun,1HI0,History,12 2A 33,168,141,128,115,101,88,75,54,33,13,0
2019,Jun,1HI0,History,12 2B 31,168,142,129,116,102,89,76,55,34,13,0
2019,Jun,1HI0,History,12 2D 33,168,138,125,112,98,84,70,51,32,13,0
2019,Jun,1HI0,History,12 2E 30,168,138,125,112,98,85,72,52,32,13,0
2019,Jun,1HI0,History,12 2E 31,168,137,124,111,97,84,71,51,31,12,0
2019,Jun,1HI0,History,12 2F 31,168,137,124,111,97,84,71,51,32,13,0
2019,Jun,1HI0,History,12 2G 31,168,136,123,110,97,84,71,51,32,13,0
2019,Jun,1HI0,History,12 2H 31,168,136,123,110,97,84,71,51,32,13,0
2019,Jun,1HI0,History,12 2J 31,168,136,123,110,97,84,71,51,32,13,0
2019,Jun,1HI0,History,12 2J 33,168,135,122,109,96,83,70,51,32,13,0
2019,Jun,1HI0,History,12 2K 31,168,139,126,113,99,85,72,52,32,12,0
2019,Jun,1HI0,History,12 2L 31,168,137,124,111,97,84,71,51,31,12,0
2019,Jun,1HI0,History,12 2L 33,168,136,123,110,96,83,70,50,31,12,0
2019,Jun,1HI0,History,12 2M 31,168,134,121,108,95,82,70,50,31,12,0
2019,Jun,1HI0,History,12 2M 33,168,133,120,107,94,81,69,50,31,12,0
2019,Jun,1HI0,History,12 2N 30,168,143,130,117,103,89,75,54,34,14,0
2019,Jun,1HI0,History,12 2N 31,168,140,128,116,102,88,74,53,33,13,0
2019,Jun,1HI0,History,12 2N 32,168,143,130,117,102,88,74,54,34,14,0
2019,Jun,1HI0,History,12 2N 33,168,141,128,115,101,87,73,53,33,13,0
2019,Jun,1HI0,History,12 2P 30,168,142,129,116,102,89,76,55,34,13,0
2019,Jun,1HI0,History,12 2P 31,168,141,128,115,101,88,75,54,33,12,0
2019,Jun,1HI0,History,12 2P 33,168,140,127,114,100,87,74,53,32,12,0
2019,Jun,1HI0,History,12 2Q 30,168,143,130,117,103,89,75,54,33,13,0
2019,Jun,1HI0,History,12 2Q 31,168,142,129,116,102,88,74,53,32,12,0
2019,Jun,1HI0,History,12 2Q 33,168,141,128,115,101,87,73,52,32,12,0
2019,Jun,1HI0,History,12 2R 30,168,143,130,117,103,89,76,55,34,14,0
2019,Jun,1HI0,History,12 2R 31,168,138,127,116,102,88,75,54,33,13,0
2019,Jun,1HI0,History,12 2R 33,168,141,128,115,101,87,74,53,33,13,0
2019,Jun,1HI0,History,12 2T 31,168,140,127,114,101,88,75,54,33,13,0
2019,Jun,1HI0,History,12 2U 31,168,140,127,114,101,88,76,55,34,13,0
2019,Jun,1HI0,History,12 2U 32,168,141,128,115,102,89,76,55,34,14,0
2019,Jun,1HI0,History,12 2U 33,168,139,126,113,100,87,75,54,33,13,0
2019,Jun,1HI0,History,12 2V 31,168,140,127,114,101,88,75,54,33,13,0
2019,Jun,1IN0,Italian (Foundation),1F 2F 3F 4F,280,,,,,211,165,119,74,29,0
2019,Jun,1IN0,Italian (Higher),1H 2H 3H 4H,280,253,223,193,167,142,117,104,,,0
2019,Jun,1JA0,Japanese (Foundation),1F 2F 3F 4F,280,,,,,208,168,128,89,50,0
2019,Jun,1JA0,Japanese (Higher),1H 2H 3H 4H,280,239,209,179,149,119,89,74,,,0
2019,Jun,1MA1,Mathematics (Foundation),1F 2F 3F,240,,,,,184,149,111,73,36,0
2019,Jun,1MA1,Mathematics (Higher),1H 2H 3H,240,198,167,137,108,80,52,38,,,0
2019,Jun,1MU0,Music,01 02 03,200,169,158,148,136,124,112,87,62,38,0
2019,Jun,1MU0,Music,01 02T 03,200,169,158,148,136,124,112,87,62,38,0
2019,Jun,1MU0,Music,01T 02 03,200,169,158,148,136,124,112,87,62,38,0
2019,Jun,1MU0,Music,01T 02T 03,200,169,158,148,136,124,112,87,62,38,0
2019,Jun,1PE0,Physical Education,01 02 03 04,350,268,252,236,214,192,171,129,88,47,0
2019,Jun,1PE0,Physical Education,01 02 03 04T,350,268,252,236,214,192,171,129,88,47,0
2019,Jun,1PE0,Physical Education,01 02 03T 04,350,268,252,236,214,192,171,129,88,47,0
2019,Jun,1PE0,Physical Education,01 02 03T 04T,350,268,252,236,214,192,171,129,88,47,0
2019,Jun,1PH0,Physics (Foundation),1F 2F,200,,,,,130,106,78,51,24,0
2019,Jun,1PH0,Physics (Higher),1H 2H,200,154,137,121,98,75,53,42,,,0
2019,Jun,1PS0,Psychology,01 02,180,121,108,96,84,73,62,46,30,14,0
2019,Jun,1PY0,Art & Design: Photography,01 02,180,147,134,122,105,89,73,52,31,10,0
2019,Jun,1PY0,Art & Design: Photography,01T 02,180,147,134,122,105,89,73,52,31,10,0
2019,Jun,1RA0,Religious Studies A,1A 2C 3A,204,135,124,113,100,87,74,53,33,13,0
2019,Jun,1RA0,Religious Studies A,1A 2C 4A,204,140,129,118,106,94,83,61,39,17,0
2019,Jun,1RA0,Religious Studies A,1A 2F 3A,204,131,120,109,96,83,70,51,32,13,0
2019,Jun,1RA0,Religious Studies A,1A 2F 4A,204,133,123,114,102,90,79,58,37,17,0
2019,Jun,1RA0,Religious Studies A,1B 2C 3B,204,140,129,118,103,89,75,54,33,12,0
2019,Jun,1RA0,Religious Studies A,1B 2C 4A,204,142,131,120,107,94,81,59,37,15,0
2019,Jun,1RA0,Religious Studies A,1B 2D 3B,204,138,127,116,101,87,73,52,32,12,0
2019,Jun,1RA0,Religious Studies A,1B 2D 4A,204,140,129,118,105,92,79,57,36,15,0
2019,Jun,1RA0,Religious Studies A,1B 2E 4A,204,140,129,118,105,92,79,57,36,15,0
2019,Jun,1RA0,Religious Studies A,1B 2F 3B,204,136,125,114,99,85,71,51,31,12,0
2019,Jun,1RA0,Religious Studies A,1B 2F 4A,204,138,127,116,103,90,77,56,35,15,0
2019,Jun,1RA0,Religious Studies A,1C 2A 3C,204,153,142,131,116,101,87,65,44,23,0
2019,Jun,1RA0,Religious Studies A,1C 2B 3C,204,154,143,132,117,103,89,67,45,23,0
2019,Jun,1RA0,Religious Studies A,1C 2B 4B,204,150,139,128,113,99,85,63,41,20,0
2019,Jun,1RA0,Religious Studies A,1C 2D 3C,204,152,141,130,115,101,87,65,44,23,0
2019,Jun,1RA0,Religious Studies A,1C 2F 3C,204,150,139,128,113,99,85,64,43,23,0
2019,Jun,1RA0,Religious Studies A,1C 2F 4B,204,146,135,124,109,95,81,60,40,20,0
2019,Jun,1RB0,Religious Studies B,1A 2C,204,129,118,108,96,84,73,52,31,10,0
2019,Jun,1RB0,Religious Studies B,1A 2F,204,131,120,110,99,88,77,55,34,13,0
2019,Jun,1RB0,Religious Studies B,1A 3E,204,127,116,106,94,82,71,51,31,12,0
2019,Jun,1RB0,Religious Studies B,1B 2C,204,138,127,117,104,92,80,59,38,18,0
2019,Jun,1RB0,Religious Studies B,1B 2D,204,141,130,120,106,92,78,58,38,18,0
2019,Jun,1RB0,Religious Studies B,1B 2E,204,137,126,116,103,90,78,58,39,20,0
2019,Jun,1RB0,Religious Studies B,1B 2F,204,139,129,119,107,95,84,63,42,21,0
2019,Jun,1RB0,Religious Studies B,1B 2G,204,140,129,119,105,92,79,59,39,19,0
2019,Jun,1RB0,Religious Studies B,1B 3C,204,140,129,119,105,91,77,57,38,19,0
2019,Jun,1RB0,Religious Studies B,1B 3F,204,138,127,117,104,91,78,57,37,17,0
2019,Jun,1RB0,Religious Studies B,1B 3G,204,142,131,121,109,97,85,63,41,19,0
2019,Jun,1RB0,Religious Studies B,1C 2A,204,138,127,117,106,95,84,62,40,19,0
2019,Jun,1RB0,Religious Studies B,1C 2B,204,142,133,124,111,98,86,64,42,20,0
2019,Jun,1RB0,Religious Studies B,1C 3B,204,150,138,126,113,101,89,66,43,20,0
2019,Jun,1RB0,Religious Studies B,1D 2B,204,150,139,129,114,100,86,66,46,26,0
2019,Jun,1RB0,Religious Studies B,1D 3B,204,152,141,131,117,103,89,68,47,26,0
2019,Jun,1RB0,Religious Studies B,1E 2B,204,146,135,125,112,100,88,65,42,19,0
2019,Jun,1RB0,Religious Studies B,1E 3G,204,144,133,123,111,100,89,65,41,17,0
2019,Jun,1RB0,Religious Studies B,1F 2B,204,143,132,122,109,96,83,61,40,19,0
2019,Jun,1RB0,Religious Studies B,1F 3B,204,145,134,124,111,98,86,63,41,19,0
2019,Jun,1RB0,Religious Studies B,1G 2B,204,147,136,126,113,101,89,65,41,18,0
2019,Jun,1RB0,Religious Studies B,1G 2C,204,141,130,120,108,96,85,61,38,15,0
2019,Jun,1RB0,Religious Studies B,1G 3B,204,149,138,128,116,104,92,67,42,18,0
2019,Jun,1RB0,Religious Studies B,2B 3C,204,141,130,120,105,91,77,57,37,18,0
2019,Jun,1RB0,Religious Studies B,2B 3G,204,143,132,122,109,97,85,62,40,18,0
2019,Jun,1RB0,Religious Studies B,2C 3B,204,141,130,120,107,95,83,61,39,17,0
2019,Jun,1RB0,Religious Studies B,2D 3B,204,144,133,123,109,95,81,59,38,17,0
2019,Jun,1RB0,Religious Studies B,2F 3B,204,143,132,122,110,98,87,64,42,20,0
2019,Jun,1RU0,Russian (Foundation),1F 2F 3F 4F,280,,,,,160,127,94,61,28,0
2019,Jun,1RU0,Russian (Higher),1H 2H 3H 4H,280,229,192,156,135,114,93,82,,,0
2019,Jun,1SP0,Spanish (Foundation),1F 2F 3F 4F,280,,,,,184,155,114,73,33,0
2019,Jun,1SP0,Spanish (Foundation),1F 2FT 3F 4F,280,,,,,184,155,114,73,33,0
2019,Jun,1SP0,Spanish (Higher),1H 2H 3H 4H,280,221,188,156,134,113,92,81,,,0
2019,Jun,1SP0,Spanish (Higher),1H 2HT 3H 4H,280,221,188,156,134,113,92,81,,,0
2019,Jun,1ST0,Statistics (Foundation),1F 2F,160,,,,,95,77,57,37,17,0
2019,Jun,1ST0,Statistics (Higher),1H 2H,160,122,105,88,68,49,30,20,,,0
2019,Jun,1TD0,Art & Design: 3D Design,01 02,180,147,134,122,105,89,73,52,31,10,0
2019,Jun,1TD0,Art & Design: 3D Design,01T 02,180,147,134,122,105,89,73,52,31,10,0
2019,Jun,1TE0,Art & Design: Textile Design,01 02,180,147,134,122,105,89,73,52,31,10,0
2019,Jun,1TE0,Art & Design: Textile Design,01T 02,180,147,134,122,105,89,73,52,31,10,0
2019,Jun,1UR0,Urdu (Foundation),1F 2F 3F 4F,280,,,,,209,187,135,83,31,0
2019,Jun,1UR0,Urdu (Higher),1H 2H 3H 4H,280,260,244,228,205,182,160,149,,,0
2019,Jun,3PE0,Physical Education (Short Course),01 02,175,140,128,116,103,91,79,60,41,22,0
2019,Jun,3PE0,Physical Education (Short Course),01 02T,175,140,128,116,103,91,79,60,41,22,0
2019,Jun,3RA0,Religious Studies A (Short Course),01 03,102,68,62,56,51,46,41,29,18,7,0
2019,Jun,3RA0,Religious Studies A (Short Course),01 04,102,69,63,57,51,45,40,29,18,7,0
2019,Jun,3RA0,Religious Studies A (Short Course),02 03,102,69,63,57,51,45,40,29,18,8,0
2019,Jun,3RA0,Religious Studies A (Short Course),02 04,102,72,65,58,51,45,39,28,18,8,0
2019,Jun,3RB0,Religious Studies B (Short Course),1A 2C,102,64,59,54,49,44,40,29,18,7,0
2019,Jun,3RB0,Religious Studies B (Short Course),1A 2F,102,68,63,58,53,48,44,32,20,9,0
2019,Jun,3RB0,Religious Studies B (Short Course),1B 2C,102,68,63,58,52,46,41,30,19,8,0
2019,Jun,3RB0,Religious Studies B (Short Course),1B 2D,102,71,66,61,55,49,43,32,21,10,0
2019,Jun,3RB0,Religious Studies B (Short Course),1B 2E,102,70,65,60,54,48,42,31,20,9,0
2019,Jun,3RB0,Religious Studies B (Short Course),1B 2F,102,72,67,62,56,50,45,33,21,10,0
2019,Jun,3RB0,Religious Studies B (Short Course),1B 2G,102,68,63,58,52,46,41,30,19,9,0
2019,Jun,3RB0,Religious Studies B (Short Course),1C 2B,102,69,64,59,54,50,46,35,24,13,0
2019,Jun,3RB0,Religious Studies B (Short Course),1D 2E,102,66,61,56,51,46,41,30,19,8,0
2019,Jun,3RB0,Religious Studies B (Short Course),1E 2B,102,66,61,56,50,45,40,29,18,8,0
2019,Jun,3RB0,Religious Studies B (Short Course),1F 2B,102,72,67,62,56,50,45,32,20,8,0
2019,Jun,3RB0,Religious Studies B (Short Course),1G 2B,102,68,63,58,53,48,44,32,20,9,0
2020,Nov,1AA0,Arabic (Foundation),1F 3F 4F,180,,,,,72,51,39,28,17,0
2020,Nov,1AA0,Arabic (Higher),1H 3H 4H,180,145,118,92,75,59,43,35,,,0
2020,Nov,1AD0,"Art, Craft & Design",,72,57,51,45,37,29,21,15,9,4,0
2020,Nov,1AS0,Astronomy,,200,142,124,106,89,72,55,41,28,15,0
2020,Nov,1BH0,Biblical Hebrew,,200,157,133,110,92,74,57,49,41,33,0
2020,Nov,1BI0,Biology (Foundation),1F 2F,200,,,,,97,69,49,29,10,0
2020,Nov,1BI0,Biology (Higher),1H 2H,200,152,132,113,89,65,41,29,,,0
2020,Nov,1BS0,Business,,180,130,118,107,92,77,63,45,27,9,0
2020,Nov,1CH0,Chemistry (Foundation),1F 2F,200,,,,,98,69,49,29,10,0
2020,Nov,1CH0,Chemistry (Higher),1H 2H,200,155,134,113,86,60,34,21,,,0
2020,Nov,1CN0,Chinese (Foundation),1F 3F 4F,180,,,,,66,54,43,32,22,0
2020,Nov,1CN0,Chinese (Higher),1H 3H 4H,180,121,93,65,55,46,37,32,,,0
2020,Nov,1CP1,Computer Science,,160,98,84,70,57,44,31,22,13,5,0
2020,Nov,1CS0,Citizenship Studies,,160,121,108,96,80,65,50,35,21,7,0
2020,Nov,1DR0,Drama,,96,69,64,59,51,43,35,26,17,8,0
2020,Nov,1DT0,Design and Technology,1B,100,55,50,45,37,30,23,17,11,5,0
2020,Nov,1DT0,Design and Technology,1C,100,58,51,44,37,30,23,17,11,5,0
2020,Nov,1DT0,Design and Technology,1D,100,59,52,46,38,31,24,17,11,5,0
2020,Nov,1DT0,Design and Technology,1E,100,59,52,45,37,30,23,17,11,5,0
2020,Nov,1DT0,Design and Technology,1F,100,58,51,44,36,28,21,15,10,5,0
2020,Nov,1EN0,English Language,01 02,160,132,121,111,99,87,75,53,31,10,0
2020,Nov,1ET0,English Literature,,160,129,117,106,91,77,63,45,27,9,0
2020,Nov,1FA0,Art & Design: Fine Art,,72,57,51,45,37,29,21,15,9,4,0
2020,Nov,1FR0,French (Foundation),1F 3F 4F,180,,,,,109,89,66,43,20,0
2020,Nov,1FR0,French (Higher),1H 3H 4H,180,133,115,98,83,68,53,45,,,0
2020,Nov,1GA0,Geography A,,256,192,175,158,135,113,91,65,40,15,0
2020,Nov,1GB0,Geography B,,256,191,172,154,130,107,84,60,36,13,0
2020,Nov,1GK0,Greek (Higher),1H 3H 4H,180,150,132,115,102,90,78,72,,,0
2020,Nov,1GN0,German (Foundation),1F 3F 4F,180,,,,,89,69,53,37,21,0
2020,Nov,1GN0,German (Higher),1H 3H 4H,180,117,97,77,62,47,33,26,,,0
2020,Nov,1GU0,Gujarati,1H 3H 4H,180,141,120,99,83,67,51,43,,,0
2020,Nov,1HI0,History,10 2A 30,168,139,124,109,92,76,60,43,26,10,0
2020,Nov,1HI0,History,10 2H 31,168,129,115,102,86,70,54,39,24,10,0
2020,Nov,1HI0,History,10 2J 31,168,129,115,102,86,70,54,39,24,10,0
2020,Nov,1HI0,History,10 2K 30,168,135,120,106,89,72,56,40,25,10,0
2020,Nov,1HI0,History,10 2K 33,168,132,118,104,87,70,54,39,24,10,0
2020,Nov,1HI0,History,10 2L 31,168,131,117,103,86,70,54,39,24,10,0
2020,Nov,1HI0,History,10 2M 30,168,128,114,100,84,69,54,39,24,10,0
2020,Nov,1HI0,History,10 2M 31,168,126,112,99,83,68,53,38,24,10,0
2020,Nov,1HI0,History,10 2M 33,168,125,111,98,82,67,52,38,24,10,0
2020,Nov,1HI0,History,10 2N 31,168,137,122,108,91,74,57,41,25,10,0
2020,Nov,1HI0,History,10 2N 33,168,136,121,107,90,73,56,40,25,10,0
2020,Nov,1HI0,History,10 2P 33,168,135,120,106,89,73,57,41,25,10,0
2020,Nov,1HI0,History,10 2Q 31,168,137,122,108,91,74,57,41,25,10,0
2020,Nov,1HI0,History,10 2Q 33,168,136,121,107,90,73,56,40,25,10,0
2020,Nov,1HI0,History,10 2R 30,168,139,124,109,92,75,59,42,26,10,0
2020,Nov,1HI0,History,10 2R 31,168,137,122,108,91,74,58,42,26,10,0
2020,Nov,1HI0,History,10 2R 33,168,136,121,107,90,73,57,41,25,10,0
2020,Nov,1HI0,History,11 2E 31,168,133,119,105,88,72,56,40,25,10,0
2020,Nov,1HI0,History,11 2J 31,168,131,117,104,88,72,56,40,25,10,0
2020,Nov,1HI0,History,11 2J 33,168,130,116,103,87,71,55,40,25,10,0
2020,Nov,1HI0,History,11 2K 31,168,135,121,107,90,73,57,41,25,10,0
2020,Nov,1HI0,History,11 2L 31,168,133,119,105,88,72,56,40,25,10,0
2020,Nov,1HI0,History,11 2M 30,168,130,116,102,86,71,56,40,25,10,0
2020,Nov,1HI0,History,11 2M 31,168,128,114,101,85,70,55,40,25,10,0
2020,Nov,1HI0,History,11 2M 33,168,127,113,100,84,69,54,39,24,10,0
2020,Nov,1HI0,History,11 2N 31,168,139,124,110,93,76,59,42,26,10,0
2020,Nov,1HI0,History,11 2N 33,168,138,123,109,92,75,58,42,26,10,0
2020,Nov,1HI0,History,11 2P 31,168,138,123,109,92,76,60,43,26,10,0
2020,Nov,1HI0,History,11 2Q 30,168,141,126,111,94,77,60,43,26,10,0
2020,Nov,1HI0,History,11 2Q 31,168,139,124,110,93,76,59,42,26,10,0
