year,session,code,subject,paper,max_mark,9,8,7,6,5,4,3,2,1,u
2024,Jun,8300,MATHEMATICS,2H,80,72,62,52,40,29,18,12,0,0,0
2024,Jun,8300,MATHEMATICS,3F,80,0,0,0,0,65,57,42,27,13,0
2024,Jun,8300,MATHEMATICS,3H,80,74,66,58,46,35,24,18,0,0,0
2024,Jun,8382,STATISTICS,1F,80,0,0,0,0,56,45,34,24,14,0
2024,Jun,8382,STATISTICS,1H,80,67,57,48,38,28,18,13,0,0,0
2024,Jun,8382,STATISTICS,2F,80,0,0,0,0,52,40,31,22,13,0
2024,Jun,8382,STATISTICS,2H,80,68,59,50,41,32,24,20,0,0,0
2024,Jun,8461,BIOLOGY,1F,100,0,0,0,0,70,61,44,27,11,0
2024,Jun,8461,BIOLOGY,1H,100,73,66,60,48,36,25,19,0,0,0
2024,Jun,8461,BIOLOGY,2F,100,0,0,0,0,62,52,38,24,11,0
2024,Jun,8461,BIOLOGY,2H,100,68,60,52,42,32,23,18,0,0,0
2024,Jun,8462,CHEMISTRY,1F,100,0,0,0,0,67,56,41,26,12,0
2024,Jun,8462,CHEMISTRY,1H,100,76,67,58,46,35,24,18,0,0,0
2024,Jun,8462,CHEMISTRY,2F,100,0,0,0,0,67,56,41,26,12,0
2024,Jun,8462,CHEMISTRY,2H,100,73,63,54,43,32,22,17,0,0,0
2024,Jun,8463,PHYSICS,1F,100,0,0,0,0,72,66,48,30,12,0
2024,Jun,8463,PHYSICS,1H,100,79,72,66,57,48,39,34,0,0,0
2024,Jun,8463,PHYSICS,2F,100,0,0,0,0,64,56,41,26,12,0
2024,Jun,8463,PHYSICS,2H,100,72,64,56,46,37,28,23,0,0,0
2024,Jun,8464,COMBINED SCIENCE: TRILOGY,B/1F,70,0,0,0,0,44,37,28,20,12,0
2024,Jun,8464,COMBINED SCIENCE: TRILOGY,B/1H,70,50,44,39,31,23,15,11,0,0,0
2024,Jun,8464,COMBINED SCIENCE: TRILOGY,B/2F,70,0,0,0,0,46,40,31,22,13,0
2024,Jun,8464,COMBINED SCIENCE: TRILOGY,B/2H,70,48,42,36,29,22,16,13,0,0,0
2024,Jun,8464,COMBINED SCIENCE: TRILOGY,C/1F,70,0,0,0,0,43,36,27,18,10,0
2024,Jun,8464,COMBINED SCIENCE: TRILOGY,C/1H,70,44,36,29,23,18,13,10,0,0,0
2024,Jun,8464,COMBINED SCIENCE: TRILOGY,C/2F,70,0,0,0,0,41,33,24,15,6,0
2024,Jun,8464,COMBINED SCIENCE: TRILOGY,C/2H,70,50,44,38,29,21,13,9,0,0,0
2024,Jun,8464,COMBINED SCIENCE: TRILOGY,P/1F,70,0,0,0,0,47,41,30,20,10,0
2024,Jun,8464,COMBINED SCIENCE: TRILOGY,P/1H,70,51,45,40,33,27,21,18,0,0,0
2024,Jun,8464,COMBINED SCIENCE: TRILOGY,P/2F,70,0,0,0,0,45,38,29,20,12,0
2024,Jun,8464,COMBINED SCIENCE: TRILOGY,P/2H,70,46,39,33,27,21,15,12,0,0,0
2024,Jun,8465,COMBINED SCIENCE: SYNERGY,1F,100,0,0,0,0,68,60,46,32,19,0
2024,Jun,8465,COMBINED SCIENCE: SYNERGY,1H,100,67,58,50,40,31,22,17,0,0,0
2024,Jun,8465,COMBINED SCIENCE: SYNERGY,2F,100,0,0,0,0,65,55,41,28,15,0
2024,Jun,8465,COMBINED SCIENCE: SYNERGY,2H,100,63,53,43,35,28,21,17,0,0,0
2024,Jun,8465,COMBINED SCIENCE: SYNERGY,3F,100,0,0,0,0,63,53,39,26,13,0
2024,Jun,8465,COMBINED SCIENCE: SYNERGY,3H,100,70,62,54,43,33,23,18,0,0,0
2024,Jun,8465,COMBINED SCIENCE: SYNERGY,4F,100,0,0,0,0,59,48,35,23,11,0
2024,Jun,8465,COMBINED SCIENCE: SYNERGY,4H,100,67,58,50,40,30,20,15,0,0,0
2024,Jun,8525,COMPUTER SCIENCE,1A,90,78,73,68,56,45,34,25,16,7,0
2024,Jun,8525,COMPUTER SCIENCE,1B,90,78,73,68,56,45,34,25,16,7,0
2024,Jun,8525,COMPUTER SCIENCE,1C,90,78,73,68,56,45,34,25,16,7,0
2024,Jun,8525,COMPUTER SCIENCE,2,90,74,67,60,51,42,34,25,16,7,0
2024,Jun,8552,DESIGN AND TECHNOLOGY,C,100,88,81,75,66,57,48,35,22,10,0
2024,Jun,8552,DESIGN AND TECHNOLOGY,W,100,86,78,70,62,54,46,34,22,11,0
2024,Jun,8572,MEDIA STUDIES,1,84,62,56,51,45,39,33,23,13,4,0
2024,Jun,8572,MEDIA STUDIES,2,84,65,60,55,47,40,33,23,13,4,0
2024,Jun,8572,MEDIA STUDIES,C,60,52,49,47,42,37,32,25,18,11,0
2024,Jun,8572,MEDIA STUDIES,C,72,62,59,56,50,44,38,30,22,13,0
2024,Jun,8582,PHYSICAL EDUCATION,1,78,61,56,52,46,41,36,26,16,7,0
2024,Jun,8582,PHYSICAL EDUCATION,2,78,56,50,45,39,33,28,20,13,6,0
2024,Jun,8582,PHYSICAL EDUCATION,C,100,86,82,78,72,66,60,46,33,20,0
2024,Jun,8585,FOOD PREPARATION AND NUTRITION,C,100,90,84,79,70,61,53,38,24,10,0
2024,Jun,8585,FOOD PREPARATION AND NUTRITION,W,100,84,75,67,59,51,43,32,21,11,0
2024,Jun,8633,ITALIAN,LF,40,0,0,0,0,28,26,19,13,7,0
2024,Jun,8633,ITALIAN,LF,60,0,0,0,0,42,39,29,20,11,0
2024,Jun,8633,ITALIAN,LH,50,42,37,32,28,25,22,20,0,0,0
2024,Jun,8633,ITALIAN,LH,60,50,44,38,34,30,26,24,0,0,0
2024,Jun,8633,ITALIAN,RF,60,0,0,0,0,44,41,31,21,11,0
2024,Jun,8633,ITALIAN,RH,60,48,41,34,30,27,24,22,0,0,0
2024,Jun,8633,ITALIAN,SF,60,0,0,0,0,37,33,24,15,6,0
2024,Jun,8633,ITALIAN,SH,60,52,47,42,36,30,24,21,0,0,0
2024,Jun,8633,ITALIAN,WF,50,0,0,0,0,27,23,17,11,6,0
2024,Jun,8633,ITALIAN,WF,60,0,0,0,0,32,28,20,13,7,0
2024,Jun,8633,ITALIAN,WH,60,47,40,33,28,23,18,15,0,0,0
2024,Jun,8638,BENGALI,LF,40,0,0,0,0,23,19,15,11,7,0
2024,Jun,8638,BENGALI,LF,60,0,0,0,0,35,29,23,17,11,0
2024,Jun,8638,BENGALI,LH,50,42,36,30,24,18,13,10,0,0,0
2024,Jun,8638,BENGALI,LH,60,50,43,36,29,22,16,12,0,0,0
2024,Jun,8638,BENGALI,RF,60,0,0,0,0,23,15,12,9,6,0
2024,Jun,8638,BENGALI,RH,60,49,40,32,26,20,14,11,0,0,0
2024,Jun,8638,BENGALI,SF,60,0,0,0,0,40,35,25,15,6,0
2024,Jun,8638,BENGALI,SH,60,56,53,50,41,33,25,21,0,0,0
2024,Jun,8638,BENGALI,WF,50,0,0,0,0,28,23,18,13,8,0
2024,Jun,8638,BENGALI,WF,60,0,0,0,0,34,28,22,16,10,0
2024,Jun,8638,BENGALI,WH,60,51,43,36,31,26,21,18,0,0,0
2024,Jun,8648,URDU,LF,40,0,0,0,0,21,18,13,8,4,0
2024,Jun,8648,URDU,LF,60,0,0,0,0,32,27,20,12,6,0
2024,Jun,8648,URDU,LH,50,46,41,36,32,28,25,23,0,0,0
2024,Jun,8648,URDU,LH,60,55,49,43,38,34,30,28,0,0,0
2024,Jun,8648,URDU,RF,60,0,0,0,0,38,35,25,15,6,0
2024,Jun,8648,URDU,RH,60,56,51,47,41,36,31,28,0,0,0
2024,Jun,8648,URDU,SF,60,0,0,0,0,34,30,22,14,6,0
2024,Jun,8648,URDU,SH,60,57,53,50,43,36,29,25,0,0,0
2024,Jun,8648,URDU,WF,50,0,0,0,0,25,21,15,10,5,0
2024,Jun,8648,URDU,WF,60,0,0,0,0,30,25,18,12,6,0
2024,Jun,8648,URDU,WH,60,55,49,43,33,24,15,10,0,0,0
2024,Jun,8658,FRENCH,LF,40,0,0,0,0,22,18,13,8,4,0
2024,Jun,8658,FRENCH,LF,60,0,0,0,0,33,27,20,12,6,0
2024,Jun,8658,FRENCH,LH,50,36,29,22,20,18,16,15,0,0,0
2024,Jun,8658,FRENCH,LH,60,43,35,26,24,22,19,18,0,0,0
2024,Jun,8658,FRENCH,RF,60,0,0,0,0,41,37,26,16,6,0
2024,Jun,8658,FRENCH,RH,60,49,43,37,34,31,29,28,0,0,0
2024,Jun,8658,FRENCH,SF,60,0,0,0,0,40,36,26,16,6,0
2024,Jun,8658,FRENCH,SH,60,51,47,43,38,34,30,28,0,0,0
2024,Jun,8658,FRENCH,WF,50,0,0,0,0,38,35,25,15,5,0
2024,Jun,8658,FRENCH,WF,60,0,0,0,0,46,42,30,18,6,0
2024,Jun,8658,FRENCH,WH,60,52,48,44,39,34,29,26,0,0,0
2024,Jun,8668,GERMAN,LF,40,0,0,0,0,31,28,20,12,4,0
2024,Jun,8668,GERMAN,LF,60,0,0,0,0,47,42,30,18,6,0
2024,Jun,8668,GERMAN,LH,50,41,35,30,27,24,22,21,0,0,0
2024,Jun,8668,GERMAN,LH,60,49,42,36,32,29,26,25,0,0,0
2024,Jun,8668,GERMAN,RF,60,0,0,0,0,41,35,25,15,6,0
2024,Jun,8668,GERMAN,RH,60,52,47,42,36,30,25,22,0,0,0
2024,Jun,8668,GERMAN,SF,60,0,0,0,0,42,36,26,16,6,0
2024,Jun,8668,GERMAN,SH,60,52,47,42,37,32,28,26,0,0,0
2024,Jun,8668,GERMAN,WF,50,0,0,0,0,39,35,25,15,5,0
2024,Jun,8668,GERMAN,WF,60,0,0,0,0,47,42,30,18,6,0
2024,Jun,8668,GERMAN,WH,60,49,44,39,34,29,25,23,0,0,0
2024,Jun,8673,CHINESE (SPOKEN MANDARIN),LF,40,0,0,0,0,28,25,18,11,4,0
2024,Jun,8673,CHINESE (SPOKEN MANDARIN),LF,60,0,0,0,0,42,38,27,17,6,0
2024,Jun,8673,CHINESE (SPOKEN MANDARIN),LH,50,43,36,30,26,23,20,18,0,0,0
2024,Jun,8673,CHINESE (SPOKEN MANDARIN),LH,60,52,43,36,31,28,24,22,0,0,0
2024,Jun,8673,CHINESE (SPOKEN MANDARIN),RF,60,0,0,0,0,31,25,18,12,6,0
2024,Jun,8673,CHINESE (SPOKEN MANDARIN),RH,60,50,40,31,27,23,19,17,0,0,0
2024,Jun,8673,CHINESE (SPOKEN MANDARIN),SF,60,0,0,0,0,33,27,20,13,6,0
2024,Jun,8673,CHINESE (SPOKEN MANDARIN),SH,60,52,44,37,32,27,22,19,0,0,0
2024,Jun,8673,CHINESE (SPOKEN MANDARIN),WF,50,0,0,0,0,25,20,15,10,5,0
2024,Jun,8673,CHINESE (SPOKEN MANDARIN),WF,60,0,0,0,0,30,24,18,12,6,0
2024,Jun,8673,CHINESE (SPOKEN MANDARIN),WH,60,48,37,26,22,18,14,12,0,0,0
2024,Jun,8678,MODERN HEBREW,LF,40,0,0,0,0,26,22,19,17,15,0
2024,Jun,8678,MODERN HEBREW,LF,60,0,0,0,0,39,33,29,26,23,0
2024,Jun,8678,MODERN HEBREW,LH,50,41,33,26,23,20,18,17,0,0,0
2024,Jun,8678,MODERN HEBREW,LH,60,49,40,31,28,24,22,20,0,0,0
2024,Jun,8678,MODERN HEBREW,RF,60,0,0,0,0,42,36,28,20,13,0
2024,Jun,8678,MODERN HEBREW,RH,60,52,45,38,32,27,22,19,0,0,0
2024,Jun,8678,MODERN HEBREW,SF,60,0,0,0,0,36,28,21,15,9,0
2024,Jun,8678,MODERN HEBREW,SH,60,51,44,37,32,27,22,19,0,0,0
2024,Jun,8678,MODERN HEBREW,WF,50,0,0,0,0,36,32,25,19,13,0
2024,Jun,8678,MODERN HEBREW,WF,60,0,0,0,0,43,38,30,23,16,0
2024,Jun,8678,MODERN HEBREW,WH,60,51,44,37,30,24,18,15,0,0,0
2024,Jun,8683,PANJABI,LF,40,0,0,0,0,30,26,18,11,4,0
2024,Jun,8683,PANJABI,LF,60,0,0,0,0,45,39,27,17,6,0
2024,Jun,8683,PANJABI,LH,50,45,40,35,30,26,22,20,0,0,0
2024,Jun,8683,PANJABI,LH,60,54,48,42,36,31,26,24,0,0,0
2024,Jun,8683,PANJABI,RF,60,0,0,0,0,45,40,28,17,6,0
2024,Jun,8683,PANJABI,RH,60,55,50,45,40,36,32,30,0,0,0
2024,Jun,8683,PANJABI,SF,60,0,0,0,0,50,46,32,19,6,0
2024,Jun,8683,PANJABI,SH,60,57,53,50,44,39,34,31,0,0,0
2024,Jun,8683,PANJABI,WF,50,0,0,0,0,39,35,25,15,5,0
2024,Jun,8683,PANJABI,WF,60,0,0,0,0,47,42,30,18,6,0
2024,Jun,8683,PANJABI,WH,60,53,47,41,37,33,29,27,0,0,0
2024,Jun,8688,POLISH,LF,40,0,0,0,0,30,28,20,12,4,0
2024,Jun,8688,POLISH,LF,60,0,0,0,0,45,42,30,18,6,0
2024,Jun,8688,POLISH,LH,50,43,39,35,33,31,30,29,0,0,0
2024,Jun,8688,POLISH,LH,60,52,47,42,40,37,36,35,0,0,0
2024,Jun,8688,POLISH,RF,60,0,0,0,0,44,41,29,17,6,0
2024,Jun,8688,POLISH,RH,60,46,38,31,29,27,25,24,0,0,0
2024,Jun,8688,POLISH,SF,60,0,0,0,0,38,35,25,15,6,0
2024,Jun,8688,POLISH,SH,60,52,47,43,39,36,33,31,0,0,0
2024,Jun,8688,POLISH,WF,50,0,0,0,0,28,24,17,11,5,0
2024,Jun,8688,POLISH,WF,60,0,0,0,0,34,29,20,13,6,0
2024,Jun,8688,POLISH,WH,60,46,40,34,29,25,21,19,0,0,0
2024,Jun,8698,SPANISH,LF,40,0,0,0,0,24,20,14,9,4,0
2024,Jun,8698,SPANISH,LF,60,0,0,0,0,36,30,21,14,6,0
2024,Jun,8698,SPANISH,LH,50,38,31,24,22,20,18,17,0,0,0
2024,Jun,8698,SPANISH,LH,60,46,37,29,26,24,22,20,0,0,0
2024,Jun,8698,SPANISH,RF,60,0,0,0,0,38,33,24,15,6,0
2024,Jun,8698,SPANISH,RH,60,47,40,33,30,28,26,25,0,0,0
2024,Jun,8698,SPANISH,SF,60,0,0,0,0,42,38,27,16,6,0
2024,Jun,8698,SPANISH,SH,60,52,48,44,38,33,28,25,0,0,0
2024,Jun,8698,SPANISH,WF,50,0,0,0,0,36,33,23,14,5,0
2024,Jun,8698,SPANISH,WF,60,0,0,0,0,43,40,28,17,6,0
2024,Jun,8698,SPANISH,WH,60,50,44,39,34,30,26,24,0,0,0
2024,Jun,8700,ENGLISH LANGUAGE,1,80,60,55,51,46,41,37,27,17,8,0
2024,Jun,8700,ENGLISH LANGUAGE,2,80,61,56,51,46,41,36,26,17,8,0
2024,Jun,8702,ENGLISH LITERATURE,1,64,55,49,44,38,32,27,19,12,5,0
2024,Jun,8702,ENGLISH LITERATURE,2,96,82,72,62,51,41,31,23,15,7,0
2024,Jun,8852,ENGINEERING,C,80,71,66,62,56,50,44,32,21,10,0
2024,Nov,8300,MATHEMATICS,1F,80,0,0,0,0,63,54,40,26,13,0
2024,Nov,8300,MATHEMATICS,1H,80,71,61,52,41,30,19,13,0,0,0
2024,Nov,8300,MATHEMATICS,2F,80,0,0,0,0,58,46,34,22,11,0
2024,Nov,8300,MATHEMATICS,2H,80,70,60,51,40,29,18,12,0,0,0
2024,Nov,8300,MATHEMATICS,3F,80,0,0,0,0,65,57,42,27,13,0
2024,Nov,8300,MATHEMATICS,3H,80,71,62,54,44,34,24,19,0,0,0
2024,Nov,8700,ENGLISH LANGUAGE,1,80,61,56,51,45,40,35,26,17,8,0
2024,Nov,8700,ENGLISH LANGUAGE,2,80,61,56,51,45,40,35,26,17,8,0
2025,Jun,8035,GEOGRAPHY,1,88,71,65,59,52,46,40,29,19,9,0
2025,Jun,8035,GEOGRAPHY,2,88,69,62,55,48,41,34,24,15,6,0
2025,Jun,8035,GEOGRAPHY,3,76,59,53,47,42,37,32,23,14,5,0
2025,Jun,8062,RELIGIOUS STUDIES A,11,51,44,41,38,32,27,22,17,12,7,0
2025,Jun,8062,RELIGIOUS STUDIES A,12,51,46,44,42,38,35,32,24,16,9,0
2025,Jun,8062,RELIGIOUS STUDIES A,13,51,44,41,38,34,30,27,20,13,7,0
2025,Jun,8062,RELIGIOUS STUDIES A,14,51,42,38,35,31,27,23,17,12,7,0
2025,Jun,8062,RELIGIOUS STUDIES A,15,51,44,41,38,33,29,25,19,13,7,0
2025,Jun,8062,RELIGIOUS STUDIES A,16,51,42,38,35,31,27,23,17,12,7,0
2025,Jun,8062,RELIGIOUS STUDIES A,17,51,43,40,37,32,28,24,18,12,7,0
2025,Jun,8062,RELIGIOUS STUDIES A,2A,99,81,74,68,60,53,46,33,20,8,0
2025,Jun,8062,RELIGIOUS STUDIES A,2B,99,81,74,68,59,50,42,30,19,8,0
2025,Jun,8063,RELIGIOUS STUDIES B,1,99,86,79,73,64,55,47,34,22,10,0
2025,Jun,8063,RELIGIOUS STUDIES B,2A,48,41,37,34,30,26,23,17,11,6,0
2025,Jun,8063,RELIGIOUS STUDIES B,2B,48,44,42,40,35,30,25,18,12,6,0
2025,Jun,8063,RELIGIOUS STUDIES B,2X,54,45,41,37,32,27,23,17,11,6,0
2025,Jun,8063,RELIGIOUS STUDIES B,2Y,54,41,35,29,24,20,16,12,8,5,0
2025,Jun,8100,CITIZENSHIP STUDIES,1,80,68,62,57,50,43,37,27,18,9,0
2025,Jun,8100,CITIZENSHIP STUDIES,2,80,69,64,60,52,45,38,28,19,10,0
2025,Jun,8132,BUSINESS,1,90,66,61,57,51,45,40,29,18,8,0
2025,Jun,8132,BUSINESS,2,90,66,61,57,50,44,38,27,17,7,0
2025,Jun,8136,ECONOMICS,1,80,67,63,60,54,48,43,31,20,9,0
2025,Jun,8136,ECONOMICS,2,80,66,62,58,51,45,39,28,17,7,0
2025,Jun,8145,HISTORY,1A/A,40,26,23,20,17,14,12,8,5,2,0
2025,Jun,8145,HISTORY,1A/B,40,28,25,23,20,17,15,11,7,3,0
2025,Jun,8145,HISTORY,1A/C,40,29,26,24,21,18,15,11,7,3,0
2025,Jun,8145,HISTORY,1A/D,40,31,29,27,24,21,19,14,9,4,0
2025,Jun,8145,HISTORY,1B/A,44,31,28,25,22,19,16,11,6,2,0
2025,Jun,8145,HISTORY,1B/B,44,32,29,26,23,20,18,12,7,2,0
2025,Jun,8145,HISTORY,1B/C,44,32,29,27,24,21,18,13,8,3,0
2025,Jun,8145,HISTORY,1B/D,44,32,29,26,23,20,18,12,7,2,0
2025,Jun,8145,HISTORY,1B/E,44,29,25,22,19,16,13,9,6,3,0
2025,Jun,8145,HISTORY,2A/A,44,30,27,24,21,18,16,11,7,3,0
2025,Jun,8145,HISTORY,2A/B,44,29,25,22,18,15,12,8,5,2,0
2025,Jun,8145,HISTORY,2A/C,44,30,27,24,20,17,14,10,6,2,0
2025,Jun,8145,HISTORY,2B/A,40,28,25,22,19,16,13,9,5,2,0
2025,Jun,8145,HISTORY,2B/B,40,28,25,23,20,17,14,10,6,3,0
2025,Jun,8145,HISTORY,2B/C,40,29,26,24,21,18,15,10,6,2,0
2025,Jun,8145,HISTORY,2B/D,40,27,24,21,18,15,13,9,5,2,0
2025,Jun,8182,PSYCHOLOGY,1,100,88,82,77,67,57,48,35,22,10,0
2025,Jun,8182,PSYCHOLOGY,2,100,82,73,65,55,45,36,25,15,5,0
2025,Jun,8192,SOCIOLOGY,1,100,83,77,72,64,57,50,36,22,8,0
2025,Jun,8192,SOCIOLOGY,2,100,80,74,68,59,51,43,31,19,7,0
2025,Jun,8201,"ART & DESIGN (ART, CRAFT & DES)",C,96,81,74,68,60,53,46,33,20,8,0
2025,Jun,8201,"ART & DESIGN (ART, CRAFT & DES)",X,96,81,74,68,60,53,46,33,20,8,0
2025,Jun,8202,ART & DESIGN (FINE ART),C,96,81,74,68,60,53,46,33,20,8,0
2025,Jun,8202,ART & DESIGN (FINE ART),X,96,81,74,68,60,53,46,33,20,8,0
2025,Jun,8203,ART & DESIGN (GRAPHIC COMM),C,96,81,74,68,60,53,46,33,20,8,0
2025,Jun,8203,ART & DESIGN (GRAPHIC COMM),X,96,81,74,68,60,53,46,33,20,8,0
2025,Jun,8204,ART & DESIGN (TEXTILES DESIGN),C,96,81,74,68,60,53,46,33,20,8,0
2025,Jun,8204,ART & DESIGN (TEXTILES DESIGN),X,96,81,74,68,60,53,46,33,20,8,0
2025,Jun,8205,ART & DESIGN (3D DESIGN),C,96,81,74,68,60,53,46,33,20,8,0
2025,Jun,8205,ART & DESIGN (3D DESIGN),X,96,81,74,68,60,53,46,33,20,8,0
2025,Jun,8206,ART & DESIGN (PHOTOGRAPHY),C,96,81,74,68,60,53,46,33,20,8,0
2025,Jun,8206,ART & DESIGN (PHOTOGRAPHY),X,96,81,74,68,60,53,46,33,20,8,0
2025,Jun,8236,DANCE,C,80,70,66,62,54,47,40,30,20,10,0
2025,Jun,8236,DANCE,W,80,62,55,49,44,39,35,28,21,14,0
2025,Jun,8261,DRAMA,C,80,70,67,64,57,51,45,33,21,10,0
2025,Jun,8261,DRAMA,W,80,61,55,49,42,36,30,22,14,7,0
2025,Jun,8261,DRAMA,X,40,35,33,32,28,25,22,16,11,6,0
2025,Jun,8271,MUSIC,C,72,63,60,57,52,47,43,33,24,15,0
2025,Jun,8271,MUSIC,P,72,65,63,61,57,53,50,40,30,20,0
2025,Jun,8271,MUSIC,W,96,69,61,53,47,41,35,27,19,11,0
2025,Jun,8300,MATHEMATICS,1F,80,0,0,0,0,64,56,41,26,12,0
2025,Jun,8300,MATHEMATICS,1H,80,74,65,57,46,35,25,20,0,0,0
2025,Jun,8300,MATHEMATICS,2F,80,0,0,0,0,62,52,39,26,13,0
2025,Jun,8300,MATHEMATICS,2H,80,73,63,53,41,30,19,13,0,0,0
2025,Jun,8300,MATHEMATICS,3F,80,0,0,0,0,62,52,39,26,14,0
2025,Jun,8300,MATHEMATICS,3H,80,73,63,54,42,30,19,13,0,0,0
2025,Jun,8382,STATISTICS,1F,80,0,0,0,0,52,40,30,20,10,0
2025,Jun,8382,STATISTICS,1H,80,65,56,48,38,28,19,14,0,0,0
2025,Jun,8382,STATISTICS,2F,80,0,0,0,0,54,42,31,20,10,0
2025,Jun,8382,STATISTICS,2H,80,64,55,47,37,28,19,14,0,0,0
2025,Jun,8461,BIOLOGY,1F,100,0,0,0,0,72,63,45,28,11,0
2025,Jun,8461,BIOLOGY,1H,100,72,65,59,49,40,31,26,0,0,0
2025,Jun,8461,BIOLOGY,2F,100,0,0,0,0,68,58,41,24,8,0
2025,Jun,8461,BIOLOGY,2H,100,69,61,54,44,34,25,20,0,0,0
2025,Jun,8462,CHEMISTRY,1F,100,0,0,0,0,66,55,40,26,12,0
2025,Jun,8462,CHEMISTRY,1H,100,74,65,56,43,30,18,12,0,0,0
2025,Jun,8462,CHEMISTRY,2F,100,0,0,0,0,66,54,40,26,12,0
2025,Jun,8462,CHEMISTRY,2H,100,76,67,59,47,35,24,18,0,0,0
2025,Jun,8463,PHYSICS,1F,100,0,0,0,0,72,66,48,30,12,0
2025,Jun,8463,PHYSICS,1H,100,80,74,69,59,50,41,36,0,0,0
2025,Jun,8463,PHYSICS,2F,100,0,0,0,0,72,65,47,29,12,0
2025,Jun,8463,PHYSICS,2H,100,72,64,57,47,38,29,24,0,0,0
2025,Jun,8464,COMBINED SCIENCE: TRILOGY,B/1F,70,0,0,0,0,42,35,26,18,10,0
2025,Jun,8464,COMBINED SCIENCE: TRILOGY,B/1H,70,50,44,38,31,24,17,13,0,0,0
2025,Jun,8464,COMBINED SCIENCE: TRILOGY,B/2F,70,0,0,0,0,46,40,30,21,12,0
2025,Jun,8464,COMBINED SCIENCE: TRILOGY,B/2H,70,51,45,40,32,25,18,14,0,0,0
2025,Jun,8464,COMBINED SCIENCE: TRILOGY,C/1F,70,0,0,0,0,45,38,28,19,10,0
2025,Jun,8464,COMBINED SCIENCE: TRILOGY,C/1H,70,45,38,31,25,19,14,11,0,0,0
2025,Jun,8464,COMBINED SCIENCE: TRILOGY,C/2F,70,0,0,0,0,44,37,27,17,7,0
2025,Jun,8464,COMBINED SCIENCE: TRILOGY,C/2H,70,52,46,41,32,23,15,11,0,0,0
2025,Jun,8464,COMBINED SCIENCE: TRILOGY,P/1F,70,0,0,0,0,46,40,30,20,10,0
2025,Jun,8464,COMBINED SCIENCE: TRILOGY,P/1H,70,52,46,41,32,23,15,11,0,0,0
2025,Jun,8464,COMBINED SCIENCE: TRILOGY,P/2F,70,0,0,0,0,47,41,31,21,12,0
2025,Jun,8464,COMBINED SCIENCE: TRILOGY,P/2H,70,49,43,37,30,23,17,14,0,0,0
2025,Jun,8465,COMBINED SCIENCE: SYNERGY,1F,100,0,0,0,0,66,57,43,29,16,0
2025,Jun,8465,COMBINED SCIENCE: SYNERGY,1H,100,72,63,55,44,34,24,19,0,0,0
2025,Jun,8465,COMBINED SCIENCE: SYNERGY,2F,100,0,0,0,0,65,55,41,28,15,0
2025,Jun,8465,COMBINED SCIENCE: SYNERGY,2H,100,68,58,48,40,32,25,21,0,0,0
2025,Jun,8465,COMBINED SCIENCE: SYNERGY,3F,100,0,0,0,0,61,50,37,25,13,0
2025,Jun,8465,COMBINED SCIENCE: SYNERGY,3H,100,70,60,51,40,29,19,14,0,0,0
2025,Jun,8465,COMBINED SCIENCE: SYNERGY,4F,100,0,0,0,0,63,52,39,26,14,0
2025,Jun,8465,COMBINED SCIENCE: SYNERGY,4H,100,74,65,57,46,35,25,20,0,0,0
2025,Jun,8525,COMPUTER SCIENCE,1A,90,79,73,67,56,46,36,27,18,9,0
2025,Jun,8525,COMPUTER SCIENCE,1B,90,79,73,67,56,46,36,27,18,9,0
2025,Jun,8525,COMPUTER SCIENCE,1C,90,79,73,67,56,46,36,27,18,9,0
2025,Jun,8525,COMPUTER SCIENCE,2,90,77,70,63,54,46,38,28,18,9,0
2025,Jun,8552,DESIGN AND TECHNOLOGY,C,100,89,82,75,66,57,48,35,22,10,0
2025,Jun,8552,DESIGN AND TECHNOLOGY,W,100,90,83,77,68,60,52,38,24,10,0
2025,Jun,8572,MEDIA STUDIES,1,84,63,57,52,46,40,34,24,14,4,0
2025,Jun,8572,MEDIA STUDIES,2,84,61,54,48,40,33,26,18,11,4,0
2025,Jun,8572,MEDIA STUDIES,C,60,52,49,47,42,37,32,25,18,11,0
2025,Jun,8572,MEDIA STUDIES,C,72,62,59,56,50,44,38,30,22,13,0
2025,Jun,8582,PHYSICAL EDUCATION,1,78,63,58,54,49,44,40,29,19,9,0
2025,Jun,8582,PHYSICAL EDUCATION,2,78,63,59,55,50,45,40,29,19,9,0
2025,Jun,8582,PHYSICAL EDUCATION,C,100,86,82,78,72,66,60,46,33,20,0
2025,Jun,8585,FOOD PREPARATION AND NUTRITION,C,100,89,84,79,70,61,53,38,24,10,0
2025,Jun,8585,FOOD PREPARATION AND NUTRITION,W,100,80,71,63,56,49,42,32,22,13,0
2025,Jun,8633,ITALIAN,LF,40,0,0,0,0,20,17,13,9,6,0
2025,Jun,8633,ITALIAN,LF,60,0,0,0,0,30,26,20,14,9,0
2025,Jun,8633,ITALIAN,LH,50,37,31,25,21,17,13,11,0,0,0
2025,Jun,8633,ITALIAN,LH,60,44,37,30,25,20,16,13,0,0,0
2025,Jun,8633,ITALIAN,RF,60,0,0,0,0,37,33,25,18,11,0
2025,Jun,8633,ITALIAN,RH,60,46,39,32,28,25,22,20,0,0,0
2025,Jun,8633,ITALIAN,SF,60,0,0,0,0,37,33,24,15,6,0
2025,Jun,8633,ITALIAN,SH,60,51,46,42,36,30,24,21,0,0,0
